FILE_NAME_1,FILE_NAME_2,TIME_STAMP_1,TIME_STAMP_2,RESULT_URL,PERC_SIM_1 [%],PERC_SIM_2 [%],LINES_MATCHES
ab0343-lim-50/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_12-47-54,2022-02-04_11-48-25,http://moss.stanford.edu/results/5/3550154348808,55.0,60.0,198
ab0343-lim-50/2022-02-04_11-58-53_ba9a5258146f4ac9467b59d3bd889eec9d56cd75.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-58-53,2022-02-04_11-46-25,http://moss.stanford.edu/results/5/3550154348808,55.0,61.0,197
ab0343-lim-50/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_12-57-55,2022-02-04_11-46-25,http://moss.stanford.edu/results/5/3550154348808,55.0,60.0,202
ab0343-lim-50/2022-02-04_12-56-55_aaeb57d2a67f712462ea38b1c8888cbb43480301.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_12-56-55,2022-02-04_11-46-25,http://moss.stanford.edu/results/5/3550154348808,54.0,60.0,194
ab0343-lim-50/2022-02-04_12-56-25_c8ca241908bb1b423094c44119b8057b6f86c754.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_12-56-25,2022-02-04_11-46-25,http://moss.stanford.edu/results/5/3550154348808,54.0,60.0,194
ab0343-lim-50/2022-02-04_12-49-24_db9f574f8cfa1b8090855b11d56a831a2a6169a5.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_12-49-24,2022-02-04_11-46-25,http://moss.stanford.edu/results/5/3550154348808,53.0,60.0,194
ab0343-lim-50/2022-02-04_12-48-24_83c9ef2d1c1157a0928895a09463659321a80653.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_12-48-24,2022-02-04_11-46-25,http://moss.stanford.edu/results/5/3550154348808,54.0,60.0,194
ab0343-lim-50/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_12-47-54,2022-02-04_11-46-25,http://moss.stanford.edu/results/5/3550154348808,54.0,60.0,194
ab0343-lim-50/2022-02-04_12-37-24_f3e489fe6f6296f3a1f10f51bc33cedbfa9fcaab.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-37-24,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,188
ab0343-lim-50/2022-02-04_12-37-24_f3e489fe6f6296f3a1f10f51bc33cedbfa9fcaab.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-37-24,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,196
ab0343-lim-50/2022-02-04_12-34-54_e46278b42f18f2bc2aeaf841a7fc056ef2ed2666.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-34-54,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,188
ab0343-lim-50/2022-02-04_12-34-54_e46278b42f18f2bc2aeaf841a7fc056ef2ed2666.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-34-54,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,196
ab0343-lim-50/2022-02-04_12-33-54_cccefef3353f014f6c614c3c7a06da00c650d8db.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-33-54,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,188
ab0343-lim-50/2022-02-04_12-33-54_cccefef3353f014f6c614c3c7a06da00c650d8db.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-33-54,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,196
ab0343-lim-50/2022-02-04_12-30-24_db7682b54cf57d2acc41bcc3f1a4f047d29fe0ee.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-30-24,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,188
ab0343-lim-50/2022-02-04_12-30-24_db7682b54cf57d2acc41bcc3f1a4f047d29fe0ee.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-30-24,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,196
ab0343-lim-50/2022-02-04_12-10-23_3a5a2db70324602939ac4322d69fb778d9a3aec8.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-10-23,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,183
ab0343-lim-50/2022-02-04_12-10-23_3a5a2db70324602939ac4322d69fb778d9a3aec8.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-10-23,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,191
ab0343-lim-50/2022-02-04_12-06-23_bab4a637a2234d719edce897b653042f353a3f18.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-06-23,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,186
ab0343-lim-50/2022-02-04_12-06-23_bab4a637a2234d719edce897b653042f353a3f18.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-06-23,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,194
ab0343-lim-50/2022-02-04_12-00-23_245c79ec5f3f3e7f86c52f58074edbaa9f71ec3c.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-00-23,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,181
ab0343-lim-50/2022-02-04_12-00-23_245c79ec5f3f3e7f86c52f58074edbaa9f71ec3c.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-00-23,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,187
ab0343-lim-50/2022-02-04_11-59-53_bd2b0f2ae66cb424eb262bc4a521a393379ed6f3.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-59-53,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,181
ab0343-lim-50/2022-02-04_11-59-53_bd2b0f2ae66cb424eb262bc4a521a393379ed6f3.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-59-53,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,187
ab0343-lim-50/2022-02-04_11-58-53_ba9a5258146f4ac9467b59d3bd889eec9d56cd75.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-58-53,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,52.0,59.0,181
ab0343-lim-50/2022-02-04_11-58-53_ba9a5258146f4ac9467b59d3bd889eec9d56cd75.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-58-53,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,52.0,60.0,187
ab0343-lim-50/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-57-55,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,184
ab0343-lim-50/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-57-55,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,51.0,60.0,192
ab0343-lim-50/2022-02-04_12-56-55_aaeb57d2a67f712462ea38b1c8888cbb43480301.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-56-55,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,176
ab0343-lim-50/2022-02-04_12-56-55_aaeb57d2a67f712462ea38b1c8888cbb43480301.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-56-55,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,184
ab0343-lim-50/2022-02-04_12-56-25_c8ca241908bb1b423094c44119b8057b6f86c754.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-56-25,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,176
ab0343-lim-50/2022-02-04_12-56-25_c8ca241908bb1b423094c44119b8057b6f86c754.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-56-25,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,184
ab0343-lim-50/2022-02-04_12-49-24_db9f574f8cfa1b8090855b11d56a831a2a6169a5.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-49-24,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,176
ab0343-lim-50/2022-02-04_12-49-24_db9f574f8cfa1b8090855b11d56a831a2a6169a5.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-49-24,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,184
ab0343-lim-50/2022-02-04_12-48-24_83c9ef2d1c1157a0928895a09463659321a80653.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-48-24,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,176
ab0343-lim-50/2022-02-04_12-48-24_83c9ef2d1c1157a0928895a09463659321a80653.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-48-24,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,184
ab0343-lim-50/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_12-47-54,2022-02-04_11-37-55,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,176
ab0343-lim-50/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_12-47-54,2022-02-04_11-32-55,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,184
ab0343-lim-50/2022-02-04_12-37-24_f3e489fe6f6296f3a1f10f51bc33cedbfa9fcaab.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-37-24,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,179
ab0343-lim-50/2022-02-04_12-34-54_e46278b42f18f2bc2aeaf841a7fc056ef2ed2666.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-34-54,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,179
ab0343-lim-50/2022-02-04_12-33-54_cccefef3353f014f6c614c3c7a06da00c650d8db.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-33-54,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,179
ab0343-lim-50/2022-02-04_12-30-24_db7682b54cf57d2acc41bcc3f1a4f047d29fe0ee.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-30-24,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,179
ab0343-lim-50/2022-02-04_12-10-23_3a5a2db70324602939ac4322d69fb778d9a3aec8.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-10-23,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,174
ab0343-lim-50/2022-02-04_12-06-23_bab4a637a2234d719edce897b653042f353a3f18.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-06-23,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,176
ab0343-lim-50/2022-02-04_12-00-23_245c79ec5f3f3e7f86c52f58074edbaa9f71ec3c.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-00-23,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,171
ab0343-lim-50/2022-02-04_11-59-53_bd2b0f2ae66cb424eb262bc4a521a393379ed6f3.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-59-53,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,51.0,59.0,171
ab0343-lim-50/2022-02-04_11-58-53_ba9a5258146f4ac9467b59d3bd889eec9d56cd75.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-58-53,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,171
ab0343-lim-50/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-57-55,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,175
ab0343-lim-50/2022-02-04_12-56-55_aaeb57d2a67f712462ea38b1c8888cbb43480301.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-56-55,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,167
ab0343-lim-50/2022-02-04_12-56-25_c8ca241908bb1b423094c44119b8057b6f86c754.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-56-25,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,50.0,59.0,167
ab0343-lim-50/2022-02-04_12-49-24_db9f574f8cfa1b8090855b11d56a831a2a6169a5.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-49-24,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,48.0,59.0,167
ab0343-lim-50/2022-02-04_12-48-24_83c9ef2d1c1157a0928895a09463659321a80653.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-48-24,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,49.0,59.0,167
ab0343-lim-50/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_12-47-54,2022-02-04_11-29-24,http://moss.stanford.edu/results/5/3550154348808,49.0,59.0,167
ab0343-lim-50/2022-02-04_12-37-24_f3e489fe6f6296f3a1f10f51bc33cedbfa9fcaab.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-37-24,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,184
ab0343-lim-50/2022-02-04_12-34-54_e46278b42f18f2bc2aeaf841a7fc056ef2ed2666.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-34-54,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,184
ab0343-lim-50/2022-02-04_12-33-54_cccefef3353f014f6c614c3c7a06da00c650d8db.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-33-54,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,184
ab0343-lim-50/2022-02-04_12-30-24_db7682b54cf57d2acc41bcc3f1a4f047d29fe0ee.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-30-24,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,184
ab0343-lim-50/2022-02-04_12-10-23_3a5a2db70324602939ac4322d69fb778d9a3aec8.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-10-23,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,179
ab0343-lim-50/2022-02-04_12-06-23_bab4a637a2234d719edce897b653042f353a3f18.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-06-23,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,181
ab0343-lim-50/2022-02-04_12-00-23_245c79ec5f3f3e7f86c52f58074edbaa9f71ec3c.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-00-23,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,171
ab0343-lim-50/2022-02-04_11-59-53_bd2b0f2ae66cb424eb262bc4a521a393379ed6f3.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-59-53,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,46.0,56.0,171
ab0343-lim-50/2022-02-04_11-58-53_ba9a5258146f4ac9467b59d3bd889eec9d56cd75.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-58-53,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,45.0,55.0,171
ab0343-lim-50/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-57-55,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,44.0,54.0,177
ab0343-lim-50/2022-02-04_12-56-55_aaeb57d2a67f712462ea38b1c8888cbb43480301.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-56-55,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,44.0,54.0,169
ab0343-lim-50/2022-02-04_12-56-25_c8ca241908bb1b423094c44119b8057b6f86c754.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-56-25,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,44.0,54.0,169
ab0343-lim-50/2022-02-04_12-49-24_db9f574f8cfa1b8090855b11d56a831a2a6169a5.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-49-24,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,43.0,54.0,169
ab0343-lim-50/2022-02-04_12-48-24_83c9ef2d1c1157a0928895a09463659321a80653.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-48-24,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,43.0,54.0,169
ab0343-lim-50/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_12-47-54,2022-02-04_11-25-24,http://moss.stanford.edu/results/5/3550154348808,44.0,54.0,169
ab0343-lim-50/2022-02-04_12-37-24_f3e489fe6f6296f3a1f10f51bc33cedbfa9fcaab.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_12-37-24,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,183
ab0343-lim-50/2022-02-04_12-37-24_f3e489fe6f6296f3a1f10f51bc33cedbfa9fcaab.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_12-37-24,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,183
ab0343-lim-50/2022-02-04_12-34-54_e46278b42f18f2bc2aeaf841a7fc056ef2ed2666.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_12-34-54,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,183
ab0343-lim-50/2022-02-04_12-34-54_e46278b42f18f2bc2aeaf841a7fc056ef2ed2666.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_12-34-54,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,183
ab0343-lim-50/2022-02-04_12-33-54_cccefef3353f014f6c614c3c7a06da00c650d8db.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_12-33-54,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,183
ab0343-lim-50/2022-02-04_12-33-54_cccefef3353f014f6c614c3c7a06da00c650d8db.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_12-33-54,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,183
ab0343-lim-50/2022-02-04_12-30-24_db7682b54cf57d2acc41bcc3f1a4f047d29fe0ee.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_12-30-24,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,183
ab0343-lim-50/2022-02-04_12-30-24_db7682b54cf57d2acc41bcc3f1a4f047d29fe0ee.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_12-30-24,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,183
ab0343-lim-50/2022-02-04_12-10-23_3a5a2db70324602939ac4322d69fb778d9a3aec8.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_12-10-23,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,178
ab0343-lim-50/2022-02-04_12-10-23_3a5a2db70324602939ac4322d69fb778d9a3aec8.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_12-10-23,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,178
ab0343-lim-50/2022-02-04_12-06-23_bab4a637a2234d719edce897b653042f353a3f18.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_12-06-23,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,180
ab0343-lim-50/2022-02-04_12-06-23_bab4a637a2234d719edce897b653042f353a3f18.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_12-06-23,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,180
ab0343-lim-50/2022-02-04_12-00-23_245c79ec5f3f3e7f86c52f58074edbaa9f71ec3c.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_12-00-23,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,170
ab0343-lim-50/2022-02-04_12-00-23_245c79ec5f3f3e7f86c52f58074edbaa9f71ec3c.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_12-00-23,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,170
ab0343-lim-50/2022-02-04_11-59-53_bd2b0f2ae66cb424eb262bc4a521a393379ed6f3.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_11-59-53,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,55.0,170
ab0343-lim-50/2022-02-04_11-59-53_bd2b0f2ae66cb424eb262bc4a521a393379ed6f3.c,ab0383-lim-50/2022-02-04_11-22-24_78bfede7c45e235198930f9efe6bb6ea107cb3ea.c,2022-02-04_11-59-53,2022-02-04_11-22-24,http://moss.stanford.edu/results/5/3550154348808,43.0,57.0,170
ab0343-lim-50/2022-02-04_11-58-53_ba9a5258146f4ac9467b59d3bd889eec9d56cd75.c,ab0383-lim-50/2022-02-04_11-23-54_5641762d874cfcc4d8bb5d84cfca1462ef9cc469.c,2022-02-04_11-58-53,2022-02-04_11-23-54,http://moss.stanford.edu/results/5/3550154348808,43.0,54.0,170
